demand_electricity,electricity_balance,pv,supply_grid_power,heat_pump
-0.0,4.736626693998122,0.0,0.0,-0.0
-0.0,3.0764945006691455,0.0,0.0,-0.0
-0.0,4.827208611001019,0.0,0.0,-0.0
-0.0,2.81289385466852,0.0,0.0,-0.0
-0.0,3.5343485353290216,0.0,0.0,-0.0
-0.0,0.5333734543369375,0.0,0.0,-0.0
-0.0,-3.095895428002561,0.0,0.0,-0.0
-0.0,-5.865333333333183,0.0,0.0,-0.0
-0.0,-4.564666666667108,0.0,0.0,-0.0
-0.0,-4.275666666666439,0.0,0.0,-0.0
-0.0,-3.839333333331524,0.0,0.0,-0.0
-0.0,-3.1406666666680394,0.0,0.0,-0.0
-0.0,-3.616999999996551,0.0,0.0,-0.0
-0.0,-2.26900000000569,0.0,0.0,-0.0
-0.0,-1.4136666666636302,0.0,0.0,-0.0
-0.0,-1.1979999999985012,0.0,0.0,-0.0
-0.0,-1.0623333333369374,0.0,0.0,-0.0
-0.0,-1.226666666661913,0.0,0.0,-0.0
-0.0,-1.292666666668083,0.0,0.0,-0.0
-0.0,-1.1479999999992287,0.0,0.0,-0.0
-0.0,-1.8425567713346382,0.0,0.0,-0.0
-0.0,-0.792280418335817,0.0,0.0,-0.0
-0.0,-0.02332586099780265,0.0,0.0,-0.0
-0.0,1.3807530769999854,0.0,0.0,-0.0
-0.0,1.7186768306651876,0.0,0.0,-0.0
-0.0,6.31328391133442,0.0,0.0,-0.0
-0.0,3.0404909663321362,0.0,0.0,-0.0
-0.0,1.2241152566693927,0.0,0.0,-0.0
-0.0,-0.6813100800030121,0.0,0.0,-0.0
-0.0,-2.1878424183322953,0.0,0.0,-0.0
-0.0,-1.5797008936668462,0.0,0.0,-0.0
-0.0,-3.8163333333341143,0.0,0.0,-0.0
-0.0,-5.282666666666046,0.0,0.0,-0.0
-0.0,-5.319666666664489,0.0,0.0,-0.0
-0.0,-4.5350000000016735,0.0,0.0,-0.0
-0.0,-4.57066666666833,0.0,0.0,-0.0
-0.0,-3.7493333333313785,0.0,0.0,-0.0
-0.0,-2.3126666666685196,0.0,0.0,-0.0
-0.0,-1.8806666666641831,0.0,0.0,-0.0
-0.0,-1.7216666666699894,0.0,0.0,-0.0
-0.0,-1.1136666666661768,0.0,0.0,-0.0
-0.0,-1.1086666666651581,0.0,0.0,-0.0
-0.0,-1.5573333333304618,0.0,0.0,-0.0
-0.0,-1.4800000000068394,0.0,0.0,-0.0
-0.0,-2.4129988059966676,0.0,0.0,-0.0
-0.0,-1.9138413483340997,0.0,0.0,-0.0
-0.0,-2.8804064939980063,0.0,0.0,-0.0
-0.0,-1.8356284246693781,0.0,0.0,-0.0
-0.0,-1.1145304913308407,0.0,0.0,-0.0
-0.0,-2.557771090668418,0.0,0.0,-0.0
-0.0,1.2499869736704259,0.0,0.0,-0.0
-0.0,4.2620897456661915,0.0,0.0,-0.0
-0.0,3.1075087889989375,0.0,0.0,-0.0
-0.0,2.3550701863327896,0.0,0.0,-0.0
-0.0,-4.203706375663426,0.0,0.0,-0.0
-0.0,-4.493666666670833,0.0,0.0,-0.0
-0.0,-5.50533333333442,0.0,0.0,-0.0
-0.0,-6.725999999993292,0.0,0.0,-0.0
-0.0,-4.423333333335904,0.0,0.0,-0.0
-0.0,-3.7506666666686215,0.0,0.0,-0.0
-0.0,-3.0103333333336195,0.0,0.0,-0.0
-0.0,-1.879000000000815,0.0,0.0,-0.0
-0.0,-1.779000000000451,0.0,0.0,-0.0
-0.0,-1.7003333333304909,0.0,0.0,-0.0
-0.0,-1.3563333333349874,0.0,0.0,-0.0
-0.0,-1.208666666665522,0.0,0.0,-0.0
-0.0,-1.0743333333339251,0.0,0.0,-0.0
-0.0,-1.251333333333605,0.0,0.0,-0.0
-0.0,-1.4099424903329647,0.0,0.0,-0.0
-0.0,-0.5624003780020956,0.0,0.0,-0.0
-0.0,-2.0239125906643434,0.0,0.0,-0.0
-0.0,-1.6698169020030558,0.0,0.0,-0.0
-0.0,5.576764332670265,0.0,0.0,-0.0
-0.0,2.8009034966617534,0.0,0.0,-0.0
-0.0,3.4431497896724625,0.0,0.0,-0.0
-0.0,5.3564115616657695,0.0,0.0,-0.0
-0.0,2.2857921303314654,0.0,0.0,-0.0
-0.0,0.11737249933434679,0.0,0.0,-0.0
-0.0,-4.116274551334565,0.0,0.0,-0.0
-0.0,-3.4193333333314513,0.0,0.0,-0.0
-0.0,-3.9303333333336923,0.0,0.0,-0.0
-0.0,-7.062333333335118,0.0,0.0,-0.0
-0.0,-5.5,0.0,0.0,-0.0
-0.0,-4.298666666665667,0.0,0.0,-0.0
-0.0,-4.816333333332295,0.0,0.0,-0.0
-0.0,-2.923000000002503,0.0,0.0,-0.0
-0.0,-2.599999999996726,0.0,0.0,-0.0
-0.0,-1.545333333337112,0.0,0.0,-0.0
-0.0,-1.3013333333292394,0.0,0.0,-0.0
-0.0,-1.2296666666679812,0.0,0.0,-0.0
-0.0,-1.1656666666676756,0.0,0.0,-0.0
-0.0,-1.3266666666659148,0.0,0.0,-0.0
-0.0,-1.1417796436638339,0.0,0.0,-0.0
-0.0,-1.1056160690033614,0.0,0.0,-0.0
-0.0,-0.4426668390002182,0.0,0.0,-0.0
-0.0,-2.0715214266681263,0.0,0.0,-0.0
-0.0,0.2808536626679814,0.0,0.0,-0.0
-0.0,-0.8475992893322388,0.0,0.0,-0.0
-0.0,-2.331294704667152,0.0,0.0,-0.0
-0.0,-1.4183211746656967,0.0,0.0,-0.0
-0.0,-2.0289597610014116,0.0,0.0,-0.0
-0.0,-3.4344527219999272,0.0,0.0,-0.0
-0.0,-4.122703986999709,0.0,0.0,-0.0
-0.0,-4.820999999999913,0.0,0.0,-0.0
-0.0,-5.0350000000016735,0.0,0.0,-0.0
-0.0,-5.211172839506617,0.0,0.0,-0.0
-0.0,-4.8499259259224345,0.0,0.0,-0.0
-0.0,-2.9612592592584406,0.0,0.0,-0.0
-0.0,-2.7289259259287064,0.0,0.0,-0.0
-0.0,-2.347592592592264,0.0,0.0,-0.0
-0.0,-2.2375925925935007,0.0,0.0,-0.0
-0.0,-1.583925925922813,0.0,0.0,-0.0
-0.0,-1.5482716049409646,0.0,0.0,-0.0
-0.0,-1.6556666666638193,0.0,0.0,-0.0
-0.0,-1.1833333333361225,0.0,0.0,-0.0
-0.0,-1.4553333333351475,0.0,0.0,-0.0
-0.0,-1.8086730333310874,0.0,0.0,-0.0
-0.0,-1.1756541453321059,0.0,0.0,-0.0
-0.0,-0.21207511600490392,0.0,0.0,-0.0
-0.0,-0.5438331203283373,0.0,0.0,-0.0
-0.0,5.1607937296643716,0.0,0.0,-0.0
-0.0,3.958148140331904,0.0,0.0,-0.0
-0.0,4.017297989003783,0.0,0.0,-0.0
-0.0,2.954505779998515,0.0,0.0,-0.0
-0.0,-0.9227508726641247,0.0,0.0,-0.0
-0.0,-2.1886726383365156,0.0,0.0,-0.0
-0.0,-4.079065292997614,0.0,0.0,-0.0
-0.0,-5.761333333333823,0.0,0.0,-0.0
-0.0,-6.378333333335831,0.0,0.0,-0.0
-0.0,-6.105333333332965,0.0,0.0,-0.0
-0.0,-4.81233333333148,0.0,0.0,-0.0
-0.0,-5.069666666669946,0.0,0.0,-0.0
-0.0,-4.16933333333327,0.0,0.0,-0.0
-0.0,-3.424666666662233,0.0,0.0,-0.0
-0.0,-2.020666666667239,0.0,0.0,-0.0
-0.0,-1.20866666666916,0.0,0.0,-0.0
-0.0,-1.228000000000975,0.0,0.0,-0.0
-0.0,-1.2159999999948923,0.0,0.0,-0.0
-0.0,-1.293999999999869,0.0,0.0,-0.0
-0.0,-1.51366666667127,0.0,0.0,-0.0
-0.0,-1.7708344869992578,0.0,0.0,-0.0
-0.0,-1.1766214503323973,0.0,0.0,-0.0
-0.0,-0.5675240133342163,0.0,0.0,-0.0
-0.0,-0.040547295173633646,0.0,0.0,-0.0
-0.0,3.3699340759058574,0.0,0.0,-0.0
-0.0,-2.233257937097795,0.0,0.0,-0.0
-0.0,-3.0460297230945788,0.0,0.0,-0.0
-0.0,-2.573410159424517,0.0,0.0,-0.0
-0.0,0.3237639785716562,0.0,0.0,-0.0
-0.0,-3.5238818327612647,0.0,0.0,-0.0
-0.0,-4.437176275092193,0.0,0.0,-0.0
-0.0,-3.6238065567613376,0.0,0.0,-0.0
-0.0,-4.825806556764292,0.0,0.0,-0.0
-0.0,-5.164473223425375,0.0,0.0,-0.0
-0.0,-3.9838065567619196,0.0,0.0,-0.0
-0.0,-4.414806556760595,0.0,0.0,-0.0
-0.0,-3.675139890094215,0.0,0.0,-0.0
-0.0,-2.4764732234307303,0.0,0.0,-0.0
-0.0,-1.910139890092978,0.0,0.0,-0.0
-0.0,-1.6778065567614249,0.0,0.0,-0.0
-0.0,-1.5114732234269468,0.0,0.0,-0.0
-0.0,-1.7004732234290714,0.0,0.0,-0.0
-0.0,-1.4988065567595186,0.0,0.0,-0.0
-0.0,-1.83047322343009,0.0,0.0,-0.0
-0.0,-2.1414092677622687,0.0,0.0,-0.0
-0.0,-1.0312091140929198,0.0,0.0,-0.0
-0.0,-0.2150706047620652,0.0,0.0,-0.0
-0.0,0.5892752389051594,0.0,0.0,-0.0
-0.0,4.539030625573402,0.0,0.0,-0.0
-0.0,4.859620648906002,0.0,0.0,-0.0
-0.0,3.0581118485733576,0.0,0.0,-0.0
-0.0,3.275805621234369,0.0,0.0,-0.0
-0.0,2.4996622149071532,0.0,0.0,-0.0
-0.0,0.6264459285716701,0.0,0.0,-0.0
-0.0,-2.207111534759315,0.0,0.0,-0.0
-0.0,-2.5251398900982167,0.0,0.0,-0.0
-0.0,-5.658139890092571,0.0,0.0,-0.0
-0.0,-4.632473223424313,0.0,0.0,-0.0
-0.0,-3.6708065567618178,0.0,0.0,-0.0
-0.0,-3.366473223428329,0.0,0.0,-0.0
-0.0,-3.121806556766387,0.0,0.0,-0.0
-0.0,-1.726139890091872,0.0,0.0,-0.0
-0.0,-1.6941398900908098,0.0,0.0,-0.0
-0.0,-1.8968065567642043,0.0,0.0,-0.0
-0.0,-2.198473223428664,0.0,0.0,-0.0
-0.0,-1.6841398900924105,0.0,0.0,-0.0
-0.0,-1.4658065567637095,0.0,0.0,-0.0
-0.0,-1.774139890094375,0.0,0.0,-0.0
-0.0,-2.055165136760028,0.0,0.0,-0.0
-0.0,-0.9188752324292024,0.0,0.0,-0.0
-0.0,-1.9338321164277181,0.0,0.0,-0.0
-0.0,-1.244827184760348,0.0,0.0,-0.0
-0.0,3.3585976309058445,0.0,0.0,-0.0
-0.0,2.9463209222392877,0.0,0.0,-0.0
-0.0,3.7719418682381534,0.0,0.0,-0.0
-0.0,4.7155161482389385,0.0,0.0,-0.0
-0.0,0.8677608249066289,0.0,0.0,-0.0
-0.0,0.4226336352369602,0.0,0.0,-0.0
-0.0,-3.518193033761061,0.0,0.0,-0.0
-0.0,-2.8954541758103005,0.0,0.0,-0.0
-0.0,-5.017777985327484,0.0,0.0,-0.0
-0.0,-4.781777985335793,0.0,0.0,-0.0
-0.0,-4.543444652001199,0.0,0.0,-0.0
-0.0,-4.465444651998041,0.0,0.0,-0.0
-0.0,-3.2107779853304237,0.0,0.0,-0.0
-0.0,-2.040777985333989,0.0,0.0,-0.0
-0.0,-1.784111318665964,0.0,0.0,-0.0
-0.0,-1.7294446519990743,0.0,0.0,-0.0
-0.0,-1.5697208424753626,0.0,0.0,-0.0
-0.0,-1.6081398900951172,0.0,0.0,-0.0
-0.0,-1.728806556759082,0.0,0.0,-0.0
-0.0,-1.632806556763171,0.0,0.0,-0.0
-0.0,-2.4738065567635203,0.0,0.0,-0.0
-0.0,-2.564696935755153,0.0,0.0,-0.0
-0.0,-4.117699289431691,0.0,0.0,-0.0
-0.0,-2.213008460761076,0.0,0.0,-0.0
-0.0,-1.603163902094084,0.0,0.0,-0.0
-0.0,-3.926465728428853,0.0,0.0,-0.0
-0.0,-3.535868099762167,0.0,0.0,-0.0
-0.0,-4.468920223092571,0.0,0.0,-0.0
-0.0,-2.734377832430352,0.0,0.0,-0.0
-0.0,-2.979002336423556,0.0,0.0,-0.0
-0.0,-2.4008065567632,0.0,0.0,-0.0
-0.0,-3.407139890096005,0.0,0.0,-0.0
-0.0,-6.08280655676208,0.0,0.0,-0.0
-0.0,-4.370139890093924,0.0,0.0,-0.0
-0.0,-4.209806556762487,0.0,0.0,-0.0
-0.0,-3.6801398900897766,0.0,0.0,-0.0
-0.0,-3.5261398900984204,0.0,0.0,-0.0
-0.0,-2.6371398900937493,0.0,0.0,-0.0
-0.0,-1.7844732234279945,0.0,0.0,-0.0
-0.0,-1.5531398900930071,0.0,0.0,-0.0
-0.0,-1.6178065567655722,0.0,0.0,-0.0
-0.0,-1.614806556759504,0.0,0.0,-0.0
-0.0,-1.5658065567586164,0.0,0.0,-0.0
-0.0,-1.6124732234275143,0.0,0.0,-0.0
-0.0,-2.201496062763695,0.0,0.0,-0.0
-0.0,-1.1172520150934147,0.0,0.0,-0.0
-0.0,-0.10707961042878011,0.0,0.0,-0.0
-0.0,0.2627309272396521,0.0,0.0,-0.0
-0.0,6.539495276902933,0.0,0.0,-0.0
-0.0,4.045570109240977,0.0,0.0,-0.0
-0.0,2.8423507289051297,0.0,0.0,-0.0
-0.0,4.173383449570492,0.0,0.0,-0.0
-0.0,1.8497525415737082,0.0,0.0,-0.0
-0.0,1.128637196240874,0.0,0.0,-0.0
-0.0,-3.0869642157599113,0.0,0.0,-0.0
-0.0,-2.6688065567668673,0.0,0.0,-0.0
-0.0,-4.813473223426627,0.0,0.0,-0.0
-0.0,-4.089806556759868,0.0,0.0,-0.0
-0.0,-3.532473223429406,0.0,0.0,-0.0
-0.0,-4.26980655675834,0.0,0.0,-0.0
-0.0,-4.341473223428693,0.0,0.0,-0.0
-0.0,-3.112139890095932,0.0,0.0,-0.0
-0.0,-2.044473223430032,0.0,0.0,-0.0
-0.0,-1.5724732234230032,0.0,0.0,-0.0
-0.0,-1.6098065567621234,0.0,0.0,-0.0
-0.0,-1.4098065567613958,0.0,0.0,-0.0
-0.0,-1.5051398900977802,0.0,0.0,-0.0
-0.0,-1.5421398900907661,0.0,0.0,-0.0
-0.0,-2.3169852470969072,0.0,0.0,-0.0
-0.0,-1.010018526093691,0.0,0.0,-0.0
-0.0,-1.735849471093822,0.0,0.0,-0.0
-0.0,-4.119826261095743,0.0,0.0,-0.0
-0.0,3.6407034695734755,0.0,0.0,-0.0
-0.0,4.871198384569329,0.0,0.0,-0.0
-0.0,4.9390046589057714,0.0,0.0,-0.0
-0.0,4.335202706908448,0.0,0.0,-0.0
-0.0,1.0007747865701573,0.0,0.0,-0.0
-0.0,1.3308123529032239,0.0,0.0,-0.0
-0.0,-2.5966877684245455,0.0,0.0,-0.0
-0.0,-3.680806556765674,0.0,0.0,-0.0
-0.0,-3.7654732234241237,0.0,0.0,-0.0
-0.0,-4.771473223427165,0.0,0.0,-0.0
-0.0,-3.6154732234299445,0.0,0.0,-0.0
-0.0,-3.0368065567599842,0.0,0.0,-0.0
-0.0,-3.1488065567627928,0.0,0.0,-0.0
-0.0,-2.4861398900920904,0.0,0.0,-0.0
-0.0,-1.6401398900979984,0.0,0.0,-0.0
-0.0,-1.4491398900936474,0.0,0.0,-0.0
-0.0,-1.5051398900923232,0.0,0.0,-0.0
-0.0,-1.4861398900957283,0.0,0.0,-0.0
-0.0,-1.5168065567577287,0.0,0.0,-0.0
-0.0,-1.7218065567667509,0.0,0.0,-0.0
-0.0,-2.4491401090901403,0.0,0.0,-0.0
-0.0,-0.9729322987644371,0.0,0.0,-0.0
-0.0,-1.7924635210915665,0.0,0.0,-0.0
-0.0,-1.7077788040956412,0.0,0.0,-0.0
-0.0,3.5095852015727313,0.0,0.0,-0.0
-0.0,3.400122246573112,0.0,0.0,-0.0
-0.0,4.652464198904999,0.0,0.0,-0.0
-0.0,2.242989532904388,0.0,0.0,-0.0
-0.0,-2.263145749426176,0.0,0.0,-0.0
-0.0,-2.3156504790979984,0.0,0.0,-0.0
-0.0,-3.0353672667580196,0.0,0.0,-0.0
-0.0,-4.20280655676288,0.0,0.0,-0.0
-0.0,-6.664139890091974,0.0,0.0,-0.0
-0.0,-4.677806556765063,0.0,0.0,-0.0
-0.0,-3.760473223428562,0.0,0.0,-0.0
-0.0,-4.255473223427543,0.0,0.0,-0.0
-0.0,-4.0714732234246185,0.0,0.0,-0.0
-0.0,-3.6131398900979548,0.0,0.0,-0.0
-0.0,-1.723139890091261,0.0,0.0,-0.0
-0.0,-1.4668065567620943,0.0,0.0,-0.0
-0.0,-1.4508065567606536,0.0,0.0,-0.0
-0.0,-1.5684732234312833,0.0,0.0,-0.0
-0.0,-1.5648065567602316,0.0,0.0,-0.0
-0.0,-1.6638065567603917,0.0,0.0,-0.0
-0.0,-2.3161309570942876,0.0,0.0,-0.0
-0.0,-1.5112208557621525,0.0,0.0,-0.0
-0.0,-2.6147279557587764,0.0,0.0,-0.0
-0.0,-1.2617798527634618,0.0,0.0,-0.0
-0.0,0.3923895929070076,0.0,0.0,-0.0
-0.0,0.2507292789043447,0.0,0.0,-0.0
-0.0,3.1112217312355197,0.0,0.0,-0.0
-0.0,0.7955405622420679,0.0,0.0,-0.0
-0.0,-1.8648536474278927,0.0,0.0,-0.0
-0.0,-2.3284537194270634,0.0,0.0,-0.0
-0.0,-4.071015383429435,0.0,0.0,-0.0
-0.0,-3.8148065567620506,0.0,0.0,-0.0
-0.0,-4.216473223425055,0.0,0.0,-0.0
-0.0,-5.556139890095437,0.0,0.0,-0.0
-0.0,-3.4674732234288967,0.0,0.0,-0.0
-0.0,-4.272473223427369,0.0,0.0,-0.0
-0.0,-3.4571398900934582,0.0,0.0,-0.0
-0.0,-2.547473223427005,0.0,0.0,-0.0
-0.0,-1.8101398900962522,0.0,0.0,-0.0
-0.0,-1.588806556759664,0.0,0.0,-0.0
-0.0,-1.4178065567630256,0.0,0.0,-0.0
-0.0,-1.6304732234293624,0.0,0.0,-0.0
-0.0,-1.6914732234272378,0.0,0.0,-0.0
-0.0,-1.7538065567623562,0.0,0.0,-0.0
-0.0,-2.2761917554262485,0.0,0.0,-0.0
-0.0,-1.6540604464269613,0.0,0.0,-0.0
-0.0,-2.8969504717618615,0.0,0.0,-0.0
-0.0,-1.1871395280912753,0.0,0.0,-0.0
-0.0,-3.0168065567631857,0.0,0.0,-0.0
-0.0,3.624227811905552,0.0,0.0,-0.0
-0.0,2.8694560155703464,0.0,0.0,-0.0
-0.0,0.5738729499083748,0.0,0.0,-0.0
-0.0,-0.15643092609881348,0.0,0.0,-0.0
-0.0,0.24760755357215114,0.0,0.0,-0.0
-0.0,-2.0874616700933126,0.0,0.0,-0.0
-0.0,-3.2814732234273833,0.0,0.0,-0.0
-0.0,-5.825139890097489,0.0,0.0,-0.0
-0.0,-4.173806556758791,0.0,0.0,-0.0
-0.0,-3.8021398900964414,0.0,0.0,-0.0
-0.0,-3.2198065567590675,0.0,0.0,-0.0
-0.0,-2.849806556761905,0.0,0.0,-0.0
-0.0,-2.473473223426481,0.0,0.0,-0.0
-0.0,-1.5678065567644808,0.0,0.0,-0.0
-0.0,-1.5381398900917702,0.0,0.0,-0.0
-0.0,-1.4521398900960776,0.0,0.0,-0.0
-0.0,-1.573473223426845,0.0,0.0,-0.0
-0.0,-1.5731398900934437,0.0,0.0,-0.0
-0.0,-1.940473223427034,0.0,0.0,-0.0
-0.0,-2.0208065567621816,0.0,0.0,-0.0
-0.0,-2.0106745440957137,0.0,0.0,-0.0
-0.0,-2.150697982761614,0.0,0.0,-0.0
-0.0,0.15487168890430025,0.0,0.0,-0.0
-0.0,0.13354696157429036,0.0,0.0,-0.0
-0.0,-4.187366000761877,0.0,0.0,-0.0
-0.0,-1.3226809134271797,0.0,0.0,-0.0
-0.0,-1.3441084387584272,0.0,0.0,-0.0
-0.0,-2.263901635097853,0.0,0.0,-0.0
-0.0,-3.2020534124274125,0.0,0.0,-0.0
-0.0,-3.852139890095714,0.0,0.0,-0.0
-0.0,-4.231473223428111,0.0,0.0,-0.0
-0.0,-6.846806556761294,0.0,0.0,-0.0
-0.0,-6.55413989009503,0.0,0.0,-0.0
-0.0,-3.9371398900948407,0.0,0.0,-0.0
-0.0,-3.6028065567588783,0.0,0.0,-0.0
-0.0,-3.087473223427878,0.0,0.0,-0.0
-0.0,-1.9301398900970526,0.0,0.0,-0.0
-0.0,-2.2378065567590966,0.0,0.0,-0.0
-0.0,-1.992473223428533,0.0,0.0,-0.0
-0.0,-1.727473223427296,0.0,0.0,-0.0
-0.0,-1.5661398900956556,0.0,0.0,-0.0
-0.0,-1.4328065567606245,0.0,0.0,-0.0
-0.0,-1.7571398900927306,0.0,0.0,-0.0
-0.0,-2.140878933096296,0.0,0.0,-0.0
-0.0,-1.5692004524251422,0.0,0.0,-0.0
-0.0,-1.8531148374310649,0.0,0.0,-0.0
-0.0,-2.3030565430960923,0.0,0.0,-0.0
-0.0,5.489751489239187,0.0,0.0,-0.0
-0.0,2.884373649908941,0.0,0.0,-0.0
-0.0,4.002048179235258,0.0,0.0,-0.0
-0.0,4.381482221575599,0.0,0.0,-0.0
-0.0,0.15377401923749856,0.0,0.0,-0.0
-0.0,0.24516352023802224,0.0,0.0,-0.0
-0.0,-2.371289894760872,0.0,0.0,-0.0
-0.0,-2.983139890091479,0.0,0.0,-0.0
-0.0,-5.123473223431574,0.0,0.0,-0.0
-0.0,-5.110806556762327,0.0,0.0,-0.0
-0.0,-3.7364732234254916,0.0,0.0,-0.0
-0.0,-4.10113989009551,0.0,0.0,-0.0
-0.0,-3.6294732234255207,0.0,0.0,-0.0
-0.0,-2.901806556761585,0.0,0.0,-0.0
-0.0,-1.5821398900970962,0.0,0.0,-0.0
-0.0,-1.469139890092265,0.0,0.0,-0.0
-0.0,-1.412806556763826,0.0,0.0,-0.0
-0.0,-1.5698065567612502,0.0,0.0,-0.0
-0.0,-1.610806556762327,0.0,0.0,-0.0
-0.0,-1.546139890091581,0.0,0.0,-0.0
-0.0,-1.7804732234289986,0.0,0.0,-0.0
-0.0,-1.2617608067625017,0.0,0.0,-0.0
-0.0,-1.9891711827616867,0.0,0.0,-0.0
-0.0,-1.8663892317575976,0.0,0.0,-0.0
-0.0,2.9988769815702154,0.0,0.0,-0.0
-0.0,2.8662506002389385,0.0,0.0,-0.0
-0.0,-0.33923143042683,0.0,0.0,-0.0
-0.0,3.514474440902002,0.0,0.0,-0.0
-0.0,0.047082289240321096,0.0,0.0,-0.0
-0.0,-0.13018334042464774,0.0,0.0,-0.0
-0.0,-4.168188550431749,0.0,0.0,-0.0
-0.0,-2.5414732234239636,0.0,0.0,-0.0
-0.0,-4.333806556762283,0.0,0.0,-0.0
-0.0,-5.819139890096267,0.0,0.0,-0.0
-0.0,-5.611473223427311,0.0,0.0,-0.0
-0.0,-3.513473223432811,0.0,0.0,-0.0
-0.0,-3.03780655675655,0.0,0.0,-0.0
-0.0,-2.910139890091159,0.0,0.0,-0.0
-0.0,-2.3831398900983913,0.0,0.0,-0.0
-0.0,-2.221806556759475,0.0,0.0,-0.0
-0.0,-1.5698065567630692,0.0,0.0,-0.0
-0.0,-1.4888065567629383,0.0,0.0,-0.0
-0.0,-1.463806556761483,0.0,0.0,-0.0
-0.0,-1.5451398900913773,0.0,0.0,-0.0
-0.0,-2.328806556763084,0.0,0.0,-0.0
-0.0,-2.047547916092061,0.0,0.0,-0.0
-0.0,-2.0025378717633897,0.0,0.0,-0.0
-0.0,-3.444354020426467,0.0,0.0,-0.0
-0.0,4.03638339123731,0.0,0.0,-0.0
-0.0,2.6256863192386337,0.0,0.0,-0.0
-0.0,1.160503227911052,0.0,0.0,-0.0
-0.0,-1.2124114887638262,0.0,0.0,-0.0
-0.0,-1.1813796350994246,0.0,0.0,-0.0
-0.0,-1.875586176425186,0.0,0.0,-0.0
-0.0,-2.621393479425186,0.0,0.0,-0.0
-0.0,-3.816473223429057,0.0,0.0,-0.0
-0.0,-7.248473223433393,0.0,0.0,-0.0
-0.0,-3.903139890091552,0.0,0.0,-0.0
-0.0,-3.9848065567584854,0.0,0.0,-0.0
-0.0,-4.631473223431385,0.0,0.0,-0.0
-0.0,-3.54347322342619,0.0,0.0,-0.0
-0.0,-3.277139890093167,0.0,0.0,-0.0
-0.0,-1.8504732234287076,0.0,0.0,-0.0
-0.0,-1.6784732234300463,0.0,0.0,-0.0
-0.0,-1.5541398900932109,0.0,0.0,-0.0
-0.0,-1.6238065567631566,0.0,0.0,-0.0
-0.0,-1.6671398900907661,0.0,0.0,-0.0
-0.0,-1.7011398900922359,0.0,0.0,-0.0
-0.0,-2.3464732234315306,0.0,0.0,-0.0
-0.0,-3.3562998540939093,0.0,0.0,-0.0
-0.0,-3.3889778760967615,0.0,0.0,-0.0
-0.0,-1.6655246920962377,0.0,0.0,-0.0
-0.0,-2.6111411600889762,0.0,0.0,-0.0
-0.0,-5.519740674763753,0.0,0.0,-0.0
-0.0,-3.0608734744281545,0.0,0.0,-0.0
-0.0,-4.99389192109161,0.0,0.0,-0.0
-0.0,-3.0921181304284455,0.0,0.0,-0.0
-0.0,-3.090165734096587,0.0,0.0,-0.0
-0.0,-6.449139890093647,0.0,0.0,-0.0
-0.0,-6.530139890095597,0.0,0.0,-0.0
-0.0,-6.50447322342734,0.0,0.0,-0.0
-0.0,-5.661139890091363,0.0,0.0,-0.0
-0.0,-3.563806556763666,0.0,0.0,-0.0
-0.0,-3.4451398900928325,0.0,0.0,-0.0
-0.0,-2.972139890096514,0.0,0.0,-0.0
-0.0,-2.6844732234276307,0.0,0.0,-0.0
-0.0,-1.7298065567611047,0.0,0.0,-0.0
-0.0,-1.45547322343009,0.0,0.0,-0.0
-0.0,-1.5628065567580052,0.0,0.0,-0.0
-0.0,-1.5798065567632875,0.0,0.0,-0.0
-0.0,-1.5354732234281983,0.0,0.0,-0.0
-0.0,-1.7724732234273688,0.0,0.0,-0.0
-0.0,-2.3558065567631274,0.0,0.0,-0.0
-0.0,-2.138139296425739,0.0,0.0,-0.0
-0.0,-0.7885237084301631,0.0,0.0,-0.0
-0.0,-0.266985342427529,0.0,0.0,-0.0
-0.0,2.7238183672418934,0.0,0.0,-0.0
-0.0,2.2309570009022046,0.0,0.0,-0.0
-0.0,2.0273826269074586,0.0,0.0,-0.0
-0.0,2.199864312239521,0.0,0.0,-0.0
-0.0,-1.8268987357586892,0.0,0.0,-0.0
-0.0,-3.8374485144339316,0.0,0.0,-0.0
-0.0,-3.934863241088132,0.0,0.0,-0.0
-0.0,-2.8298065567651065,0.0,0.0,-0.0
-0.0,-4.617139890096951,0.0,0.0,-0.0
-0.0,-4.659806556757758,0.0,0.0,-0.0
-0.0,-4.489806556763142,0.0,0.0,-0.0
-0.0,-4.814139890095248,0.0,0.0,-0.0
-0.0,-3.428139890093007,0.0,0.0,-0.0
-0.0,-2.4274732234298426,0.0,0.0,-0.0
-0.0,-1.8411398900916538,0.0,0.0,-0.0
-0.0,-1.5481398900919885,0.0,0.0,-0.0
-0.0,-1.5444732234318508,0.0,0.0,-0.0
-0.0,-1.570806556765092,0.0,0.0,-0.0
-0.0,-1.6728065567585872,0.0,0.0,-0.0
-0.0,-1.706806556760057,0.0,0.0,-0.0
-0.0,-2.3088407457632876,0.0,0.0,-0.0
-0.0,-2.377462683757394,0.0,0.0,-0.0
-0.0,-2.4607321900952916,0.0,0.0,-0.0
-0.0,-0.18935841776273454,0.0,0.0,-0.0
-0.0,-0.7199079570944189,0.0,0.0,-0.0
-0.0,-3.2561722880941133,0.0,0.0,-0.0
-0.0,-1.895647732759271,0.0,0.0,-0.0
-0.0,2.0723714415700414,0.0,0.0,-0.0
-0.0,-1.203957668425812,0.0,0.0,-0.0
